Text,色情,冒犯,政治,犯罪,禁用語,外部連結
then be ashamed bitch.",1.0,0.75,0.0,0.0,0.0,0.0
 don't be a bitch. Get two.,1.0,0.75,0.0,0.0,0.0,0.0
 don't be a pussy Just talk to her more and be more of a friend so it doesn't seem as hard.,1.0,0.75,0.0,0.0,0.0,0.0
 don't be a pussy. Also there is beer AND FREE PIZZA HERE. I SWEAR,1.0,0.75,0.0,0.0,0.0,0.0
 don't blame me hoe.... I'm innocent ,0.0,0.75,0.0,0.0,0.0,0.0
 don't cheat if she a down bitch,1.0,0.75,0.0,0.0,0.0,0.0
" don't ever be afraid to double bitch down.
ppl always expect you to be like, i'm sorry if i got loud. or, i'm sorry to s",1.0,0.75,0.0,0.0,0.0,0.0
 don't fail bitch,1.0,0.75,0.0,0.0,0.0,0.0
 don't fall in love with a bitch #bestadvice,1.0,0.75,0.0,0.0,0.0,0.0
 don't feel like reading right now I wanna give a sexy coolie girl some lyrics via text message ;-),0.0,0.0,0.0,0.0,0.0,0.0
 don't get head from hoes with overbites ,0.0,0.75,0.0,0.0,0.0,0.0
 don't hoe me,0.0,0.5,0.0,0.0,0.0,0.0
 don't judge me monkey,0.0,0.0,0.0,0.0,0.0,0.0
 don't let idiots that can't even spell retarded get you down.,0.0,1.0,0.0,0.0,0.0,0.0
 don't make me pull out the pokeflute hoe ,0.0,0.75,0.0,0.0,0.0,0.0
" don't mention a bitch from your past to me. first of all, i don't give a fuck. second of all, i don't care. and third, i ",1.0,0.75,0.0,0.0,0.0,0.0
 don't pay dem bitches and they dirty ass chucks no mind bro,1.0,1.0,0.0,0.0,0.0,0.0
" don't play games with a girl who can play better, bitch.",1.0,0.75,0.0,0.0,0.0,0.0
 don't say shit like that lil nig .. Or I'll give you a  stamp,0.0,0.75,0.0,0.0,0.0,0.0
 don't send me those boxes we droided up on da mile my nigga. Got da dro droid na drum fo a pussy boy yeer me?,1.0,0.75,0.0,0.0,0.0,0.0
 don't shake your head at me. I just love to trash talk.,0.0,0.0,0.0,0.0,0.0,0.0
 don't start lil bitch,1.0,0.75,0.0,0.0,0.0,0.0
" don't stop now half breed, I'm just starting to learn about what makes you a dumb ass",1.0,1.0,0.0,0.0,0.0,0.0
 don't tell the dumb hoes that,0.0,0.75,0.0,0.0,0.0,0.0
" don't tell what the fuck to stop with. 2nd, if you think it's protocol to put 6 shots in someone who's unarmed, you're a retard",1.0,1.0,0.0,0.0,0.0,0.0
" don't try nd play me, I'll hoe u harder ",0.0,1.0,0.0,0.0,0.0,0.0
 don't watch me watch tv hoe,0.0,1.0,0.0,0.0,0.0,0.0
 done that spell check we know you meant fat liberal Dyke feminist Nazi bitches,1.0,1.0,0.0,0.0,0.0,0.0
 done w. All these fuck niggas  snip snip hoe  stfu,1.0,1.0,0.0,0.0,0.0,0.0
 dont be a bitch man up lol ),1.0,0.75,0.0,0.0,0.0,0.0
 dont be a bitch smh,1.0,0.75,0.0,0.0,0.0,0.0
 dont be a bitch.,1.0,0.75,0.0,0.0,0.0,0.0
 dont be a hurt little faggot,1.0,1.0,0.0,0.0,0.0,0.0
 dont bitch then get mad when i stop trying lol,1.0,1.0,0.0,0.0,0.0,0.0
 dont even trip my niggah i got you lol,0.0,0.5,0.0,0.0,0.0,0.0
 dont favorite me you faggot,1.0,1.0,0.0,0.0,0.0,0.0
 dont get that bacon stuffed crust tho its trash,0.0,0.0,0.0,0.0,0.0,0.0
 dont mind me im just over here tryin to teach ur bitch how to dougie,1.0,1.0,0.0,0.0,0.0,0.0
 dont no nigga want a broke bitch ,1.0,1.0,0.0,0.0,0.0,0.0
 dont raise ur hand to me niggah,0.0,1.0,0.0,0.0,0.0,0.0
 dont send me snapchats from something i wasnt invited to you rude ass bitch,1.0,0.75,0.0,0.0,0.0,0.0
 dont tell me what to do. fuck balls kike nigger cunt tits cocksucker chink spic piss bitch bastard pussy faggot.,1.0,1.0,0.0,0.0,0.0,0.0
 dont try too fuck with me  got a million and TWO bitches because I will tell them all.. I PROMISE I WILL,1.0,0.75,0.0,0.0,0.0,0.0
 double up on this game bitch,1.0,0.75,0.0,0.0,0.0,0.0
 doubt it cause a bitch aint nothing but a nigga downfall,1.0,1.0,0.0,0.0,0.0,0.0
 down ass bitch RT  Aaron Hernandez's girlfriend lied to grand jury 29 times ,1.0,1.0,0.0,0.0,0.0,0.0
 drake look like he would lay his letterman jacket over a puddle for a bitch and she wit her man smh,1.0,0.75,0.0,0.0,0.0,0.0
 drawing myself an organic powdered goats milk bath with rose petals and chopped clams eww what just kidding it's Mr. Bubbl,0.0,0.0,0.0,0.0,0.0,0.0
 draya really out catching a tan while her son looking out the window like the ikea monkey while everybody trick or treati,0.0,0.0,0.0,0.0,0.0,0.0
" dreamt i was in a trash bag, btw.",0.0,0.0,0.0,0.0,0.0,0.0
 drink pussy juice nigga,1.0,1.0,0.0,0.0,0.0,0.0
" drinking
to the last drop
washing teapot 
#haiku #mijikai",0.0,0.0,0.0,0.0,0.0,0.0
 drinking a bitch beer outta a badass kuzie,1.0,0.75,0.0,0.0,0.0,0.0
 drinking away this stress. you got some new hoes for us?,0.0,0.75,0.0,0.0,0.0,0.0
 drive you nigger,0.0,1.0,0.0,0.0,0.0,0.0
 drop that pussy bitchhhhhhh,1.0,0.75,0.0,0.0,0.0,0.0
 drug buddy pussy money bitches weed,1.0,0.75,0.0,1.0,0.0,0.0
 drunk bitch used to eat my ass its relaxing,1.0,1.0,0.0,0.0,0.0,0.0
 dry pussy bitches always blame it on the condom,1.0,0.75,0.0,0.0,0.0,0.0
 dubya hates todays teabagger movement.,0.0,0.0,0.0,0.0,0.0,0.0
 dude I was pissed but then looking at it I fucking died at least I'm the most yoked ape,1.0,0.75,0.0,0.0,0.0,0.0
 dude fuck you faggot it's Friday or no go bitch I set the standards you make or break them bitch,1.0,1.0,0.0,0.0,0.0,0.0
 dude fucking mono sucks and my bed is trash,1.0,0.75,0.0,0.0,0.0,0.0
 dude tell me why that's so true my mom has this friends from Texas trying to hype redskin football and shit,0.0,0.5,0.0,0.0,0.0,0.0
 dude was a bitch nigga and took off running,1.0,1.0,0.0,0.0,0.0,0.0
 dude your fucking gay you made a twitter just to mock me fucking lowlife,1.0,1.0,0.0,0.0,0.0,0.0
 duh You're my main bitch ),1.0,0.5,0.0,0.0,0.0,0.0
 duh...lol. Me tweeting about eating pussy from the back with my tongue in that made that obvious...lol,1.0,0.75,0.0,0.0,0.0,0.0
 dumb ass hoe,1.0,0.75,0.0,0.0,0.0,0.0
 dumb beaner ,1.0,0.25,0.0,0.0,0.0,0.0
 dumb bitch ruined a perfectly good sweater ,1.0,0.75,0.0,0.0,0.0,0.0
 dumb bitch stfu,1.0,1.0,0.0,0.0,0.0,0.0
 dumb nigger,0.0,1.0,0.0,0.0,0.0,0.0
 dying? oh bitch. exit my mentions. her last era was huge. #1 album. #1 tour. golden globe (cont) ,1.0,0.5,0.0,0.0,0.0,0.0
 dyke ron,0.0,1.0,0.0,0.0,0.0,0.0
" dykes aren't even human tbh, like what empowered them to dress like a man but like bitches?? Some alien shit",1.0,0.75,0.0,0.0,0.0,0.0
 each time I do it for ya I make that bad pussy behave,1.0,0.75,0.0,0.0,0.0,0.0
 eagles fans dont except the fact that mcoy been trash this year and that everybody figured out that spread offense #StopIt,0.0,0.0,0.0,0.0,0.0,0.0
 early bird gets the worm tomcat,0.0,0.0,0.0,0.0,0.0,0.0
 eat bitch,1.0,0.75,0.0,0.0,0.0,0.0
 eat pickles hoe,0.0,1.0,0.0,0.0,0.0,0.0
 eat shit nigga bitch turd bag dick beetle,1.0,1.0,0.0,0.0,0.0,0.0
 eat shit. Who are you working for? You nappy bitch.,1.0,1.0,0.0,0.0,0.0,0.0
 eat yo pickles bitches,1.0,1.0,0.0,0.0,0.0,0.0
 eeeeeeeee you got the hoes,0.0,0.75,0.0,0.0,0.0,0.0
 eew bitch get out of my carrrr,1.0,0.75,0.0,0.0,0.0,0.0
 egg avi in my mentions with 0 followers pussy bo dont want war .,1.0,0.5,0.0,0.0,0.0,0.0
" eh, take off hoser.",0.0,0.0,0.0,0.0,0.0,0.0
 ehh it was tough but yeah. Lol jk of course niglet,0.0,0.5,0.0,0.0,0.0,0.0
 either way both schools are trash ,0.0,0.0,0.0,0.0,0.0,0.0
 el negro?,0.0,0.25,0.0,0.0,0.0,0.0
" elissa would call me trash, vile, etc.",0.0,0.0,0.0,0.0,0.0,0.0
 even this piss colored  piece of shit bought a one. Smh I hate you now,1.0,0.75,0.0,0.0,0.0,0.0
 ever wanna text somebody and be like bitch die I hope you don't wake up you low down dirty muthafxcka,1.0,1.0,0.0,0.0,0.0,0.0
 every bitch tell me I act like a nigga.. whatever the fuck that means,1.0,0.75,0.0,0.0,0.0,0.0
 every time bobby bitch comes on ,1.0,0.75,0.0,0.0,0.0,0.0
 every time bobby bitch comes on ,1.0,0.75,0.0,0.0,0.0,0.0
 every time i come out im never with newwww bitches,1.0,0.75,0.0,0.0,0.0,0.0
 every1 is so over the bigass bitches,1.0,0.75,0.0,0.0,0.0,0.0
 everybody in Dot Mob/O-Red/Mickey Factz when you battled Clips he wore some ancient hong kong shit + 2 different colored hi-tops,0.0,0.5,0.0,0.0,0.0,0.0
 everybody mocks Obama .Hes an embarrassment to the USA.,1.0,0.25,0.0,0.0,0.0,0.0
 everybody tryna fuck the next nigga bitch not knowin that his bitch is the next nigga bitch ,1.0,1.0,0.0,0.0,0.0,0.0
 everybody turning into assholes this year. Look what youve bitches have done to us.,1.0,0.75,0.0,0.0,0.0,0.0
" everyone always says girls are really bitchy, no. some boys are fucking inconsiderate bitchy cunts it is actually disgu",1.0,0.75,0.0,0.0,0.0,0.0
 everything but im outside come get this bitch,1.0,1.0,0.0,0.0,0.0,0.0
 everytime pro teams do GB tourneys that get schmanged. Im not fanboying im just saying I don't think u should say they're trash.,0.0,0.25,0.0,0.0,0.0,0.0
" ew pussy buy a fucking xbone , u got dat Puppy muny",1.0,0.75,0.0,0.0,0.0,0.0
 ew queer white thirsty bitch,1.0,1.0,0.0,0.0,0.0,0.0
 ewwww her nips are DEF more perfect than that,0.0,0.25,0.0,0.0,0.0,0.0
 exactly so tweet some other shit fuck all that don't be like everybody this ain't monkey see monkey do koiya,1.0,0.75,0.0,0.0,0.0,0.0
" exactly, so she's a bitch",1.0,0.75,0.0,0.0,0.0,0.0
 exception for Gilda Radner that bitch was funny,1.0,0.75,0.0,0.0,0.0,0.0
 eyy that pushin one for me bro cause you know that bitch better blow hah,1.0,0.75,0.0,0.0,0.0,0.0
 facts  ... IDC Iont have no bitches so I'm good lol,1.0,0.75,0.0,0.0,0.0,0.0
 fag,1.0,1.0,0.0,0.0,0.0,0.0
 fag,1.0,1.0,0.0,0.0,0.0,0.0
 fag,1.0,1.0,0.0,0.0,0.0,0.0
 fag,1.0,1.0,0.0,0.0,0.0,0.0
 fag,1.0,1.0,0.0,0.0,0.0,0.0
 fag,1.0,1.0,0.0,0.0,0.0,0.0
 fag,1.0,1.0,0.0,0.0,0.0,0.0
 fag ,1.0,1.0,0.0,0.0,0.0,0.0
 fag lol,1.0,0.5,0.0,0.0,0.0,0.0
 fag rhymes with gag.,1.0,0.75,0.0,0.0,0.0,0.0
 fag that's some gay ass shit,1.0,0.75,0.0,0.0,0.0,0.0
 fag*,1.0,0.75,0.0,0.0,0.0,0.0
 fag.,1.0,1.0,0.0,0.0,0.0,0.0
 faggot,1.0,1.0,0.0,0.0,0.0,0.0
 faggot,1.0,0.75,0.0,0.0,0.0,0.0
 faggot,1.0,1.0,0.0,0.0,0.0,0.0
 faggot,1.0,1.0,0.0,0.0,0.0,0.0
 faggot,1.0,1.0,0.0,0.0,0.0,0.0
 faggot,1.0,1.0,0.0,0.0,0.0,0.0
 faggot,1.0,1.0,0.0,0.0,0.0,0.0
 faggot,1.0,1.0,0.0,0.0,0.0,0.0
 faggot,1.0,1.0,0.0,0.0,0.0,0.0
 faggot,1.0,1.0,0.0,0.0,0.0,0.0
 faggot,1.0,1.0,0.0,0.0,0.0,0.0
 faggot,1.0,1.0,0.0,0.0,0.0,0.0
 faggot,1.0,1.0,0.0,0.0,0.0,0.0
 faggot,1.0,1.0,0.0,0.0,0.0,0.0
 faggot,1.0,0.75,0.0,0.0,0.0,0.0
 faggot I knew you weren't really my friend.,1.0,1.0,0.0,0.0,0.0,0.0
 faggot ass fucking snitch,1.0,1.0,0.0,0.0,0.0,0.0
" faggot is a public spectacle. most gays are not fags.
public display gets public opinion.",1.0,1.0,0.0,0.0,0.0,0.0
 faggot sack,1.0,1.0,0.0,0.0,0.0,0.0
 faggot.,1.0,1.0,0.0,0.0,0.0,0.0
" faggots, old people, people who can't drive, drunk people",1.0,1.0,0.0,0.0,0.0,0.0
 fags,1.0,1.0,0.0,0.0,0.0,0.0
 fags,1.0,1.0,0.0,0.0,0.0,0.0
 fags***,1.0,1.0,0.0,0.0,0.0,0.0
 fake ass bitches bruh LOL ,1.0,0.75,0.0,0.0,0.0,0.0
 fake bitches.... #nicetry,1.0,0.75,0.0,0.0,0.0,0.0
" fake eyelashes are okay if they look natural, but some of you bitches look like you gonna take flight if you blink too fa",1.0,0.75,0.0,0.0,0.0,0.0
 fake niggah They fake,0.0,1.0,0.0,0.0,0.0,0.0
 fasho fasho .. Hurry ya ass up nicca,1.0,0.5,0.0,0.0,0.0,0.0
 fat bitch I'm thick ,1.0,1.0,0.0,0.0,0.0,0.0
 fat bitches dont like liftin up they arms in the summer all that dampness cuh,1.0,0.75,0.0,0.0,0.0,0.0
 fat chance you'll ever catch me drinking a beer same bitches,1.0,0.75,0.0,0.0,0.0,0.0
 fat hoes need a treadmill??? Lol hmu Therealwesjames.com,0.0,1.0,0.0,0.0,0.0,0.0
" feel same way about New England Patriots  New York Yankees. But unlike u, I've worked in Boston  NYC. Texas prison is upgrade",0.0,0.0,0.0,0.0,0.0,0.0
 feels like a video a band would pussy out on releasing. Thank god spiritualized is still around to make up for it all.,1.0,0.75,0.0,0.0,0.0,0.0
 ffffffffffffuck. Baratheon rebellions are a bitch.,1.0,0.75,0.0,0.0,0.0,0.0
" fight . Expose hoes , do some super gay shit , anything negative , since that's how society works.",0.0,0.75,0.0,0.0,0.0,0.0
 fight me 1 on 1 ur choice of game faggot see what happens,1.0,1.0,0.0,0.0,0.0,0.0
 fight me hoe,0.0,0.75,0.0,0.0,0.0,0.0
 fight or nah dumb bitch ,1.0,1.0,0.0,0.0,0.0,0.0
 fight that shit say you're on free lunch and they must have the game fucked up cause you're colored like the rest of them,1.0,1.0,0.0,0.0,0.0,0.0
 find a new hillbilly #spiritweek,0.0,0.25,0.0,0.0,0.0,0.0
 fine walk bitch,1.0,0.75,0.0,0.0,0.0,0.0
 finger a bitch w/ my trigger finger nigga shut up,1.0,0.75,0.0,0.0,0.0,0.0
 finger my pussy slowly with circular motion,1.0,0.75,0.0,0.0,0.0,0.0
 finger my throbbing pussy,1.0,0.75,0.0,0.0,0.0,0.0
 finger my throbbing pussy flaps,1.0,0.75,0.0,0.0,0.0,0.0
 finger my throbbing pussy slowly as i cum on ur face,1.0,0.75,0.0,0.0,0.0,0.0
 finger my wet throbbing pussy slowly as I cum on ur fingers,1.0,0.75,0.0,0.0,0.0,0.0
 finished the essay and the quiz bitch,1.0,0.75,0.0,0.0,0.0,0.0
 first off who you calling a hoe ? Don't make me go sharkeisha ok you boo boo,0.0,1.0,0.0,0.0,0.0,0.0
" first second an third mistake... i been hearing it wus trash tho...kinda wan give it a listen, kinda dont",0.0,0.0,0.0,0.0,0.0,0.0
 flappy bird is deep... hahaha ,0.0,0.0,0.0,0.0,0.0,0.0
 flappy bird make me just smash my phone into my face,0.0,0.0,0.0,0.0,0.0,0.0
 fml both or half breed ex at the gym. Ugh,0.0,0.75,0.0,0.0,0.0,0.0
 follow back bitch,1.0,1.0,0.0,0.0,0.0,0.0
 follow me back hoe,0.0,0.75,0.0,0.0,0.0,0.0
 follow me bitch lol u too good to follow back ha ha,1.0,0.75,0.0,0.0,0.0,0.0
 follow me u sexy bitch,1.0,0.75,0.0,0.0,0.0,0.0
 for all the bad bitches out there  go have some fun  ,1.0,0.75,0.0,0.0,0.0,0.0
 for real this game is pub trash let's do drugs and get smashed,0.0,0.25,0.0,1.0,0.0,0.0
 for reals psycho ass bitch lol,1.0,0.75,0.0,0.0,0.0,0.0
 for some spook shit,0.0,0.75,0.0,0.0,0.0,0.0
 for two year old Oreos?-_-,0.0,0.25,0.0,0.0,0.0,0.0
 forgot someone niglet,0.0,1.0,0.0,0.0,0.0,0.0
 fosho my niggah il be over there just been real busy lately,0.0,1.0,0.0,0.0,0.0,0.0
 fr 12 was Finna bam a nicca he said yu lucky I jus got a robbery call,0.0,0.75,0.0,0.0,0.0,0.0
 free wop,0.0,0.5,0.0,0.0,0.0,0.0
 free world bitch,1.0,0.75,0.0,0.0,0.0,0.0
 freeze bitch ,1.0,0.75,0.0,0.0,0.0,0.0
 fresh razor blades in my goth bitch stocking,1.0,1.0,0.0,0.0,0.0,0.0
" from  tonight  N word or cracker...which is more offensive?. probably the one you won't spell out, you fucking hacks",1.0,1.0,0.0,0.0,0.0,0.0
 fuc her and her pussy nasty ,1.0,0.75,0.0,0.0,0.0,0.0
 fucc droppin songs when yu gon drop a mixtape nicca,0.0,0.75,0.0,0.0,0.0,0.0
 fucc nicca yu pose to be pullin up,0.0,1.0,0.0,0.0,0.0,0.0
 fuck 'em if they can't take a joke liberal pussies only think jokes about sarah palin  daughters are funny.,1.0,1.0,0.0,0.0,0.0,0.0
" fuck Brett Farve redneck ass, he stuckup he don't give a damn lol he be on campus acting like he the shit",1.0,1.0,0.0,0.0,0.0,0.0
 fuck Miley tranny looking now damn ass nigga,1.0,1.0,0.0,0.0,0.0,0.0
" fuck a #WCW dats my bitch , not my crush",1.0,0.75,0.0,0.0,0.0,0.0
 fuck a bitch we never loved a thot,1.0,0.75,0.0,0.0,0.0,0.0
" fuck a closed casket 
bitch put me with the trees
let me rot
throw some seeds
water me and give me leaves",1.0,0.75,0.0,0.0,0.0,0.0
 fuck all cops. and fuck you too tarah. bitch your elongated nose is shaped like a horses dick. ,1.0,1.0,0.0,0.0,0.0,0.0
 fuck bitches,1.0,0.75,0.0,0.0,0.0,0.0
 fuck bitches get money,1.0,0.75,0.0,0.0,0.0,0.0
 fuck bitches get money,1.0,1.0,0.0,0.0,0.0,0.0
 fuck dyslexia is an bitch,1.0,0.75,0.0,0.0,0.0,0.0
 fuck i look like shopping at that trash ass store,1.0,0.75,0.0,0.0,0.0,0.0
 fuck it hoes will be hoes.,1.0,1.0,0.0,0.0,0.0,0.0
 fuck my throbbing pussy slowly,1.0,0.75,0.0,0.0,0.0,0.0
 fuck my wet pussy with ur huge cock,1.0,0.75,0.0,0.0,0.0,0.0
 fuck no faggot,1.0,1.0,0.0,0.0,0.0,0.0
 fuck no my school boring and ghetto,1.0,0.75,0.0,0.0,0.0,0.0
 fuck no she dont let nobody hit that pussy either I know it's firm,1.0,0.75,0.0,0.0,0.0,0.0
 fuck no that bitch dont even suck dick   the Kermit videos bout to fuck IG up,1.0,0.75,0.0,0.0,0.0,0.0
 fuck off bitch,1.0,1.0,0.0,0.0,0.0,0.0
 fuck outta here and go put some more trash ass ink on your faggot ass self pussy,1.0,1.0,0.0,0.0,0.0,0.0
 fuck that. she better laminate my face. RT  Youre a grown man and think eating pussy is emasculating?,1.0,0.75,0.0,0.0,0.0,0.0
 fuck them bitches I hope Navy beat em THIS week.  ,1.0,0.75,0.0,0.0,0.0,0.0
 fuck those faggots,1.0,1.0,0.0,0.0,0.0,0.0
 fuck u nigger,1.0,1.0,0.0,0.0,0.0,0.0
 fuck u u dumb ass bitch hoe,1.0,1.0,0.0,0.0,0.0,0.0
 fuck u ugly ass bitch,1.0,0.75,0.0,0.0,0.0,0.0
 fuck what a nigga gonna do I wanna see it and tell that nigga to stop acting like a bitch then,1.0,1.0,0.0,0.0,0.0,0.0
 fuck yes we are  triple xp nigguh,1.0,1.0,0.0,0.0,0.0,0.0
 fuck yo bitch ass,1.0,0.75,0.0,0.0,0.0,0.0
 fuck yo bitch ass then,1.0,0.75,0.0,0.0,0.0,0.0
 fuck you bitch,1.0,0.75,0.0,0.0,0.0,0.0
 fuck you bitch,1.0,0.75,0.0,0.0,0.0,0.0
 fuck you bitch,1.0,1.0,0.0,0.0,0.0,0.0
 fuck you bitch,1.0,1.0,0.0,0.0,0.0,0.0
 fuck you bitch #shrimp #shorty #midget #dwarf #infant #jk,1.0,1.0,0.0,0.0,0.0,0.0
 fuck you bitch smd,1.0,0.75,0.0,0.0,0.0,0.0
" fuck you bitch, where's my sleeve",1.0,1.0,0.0,0.0,0.0,0.0
 fuck you bitches.,1.0,0.75,0.0,0.0,0.0,0.0
 fuck you fag,1.0,1.0,0.0,0.0,0.0,0.0
 fuck you faggot,1.0,1.0,0.0,0.0,0.0,0.0
 fuck you niggah you gay. Lol,1.0,1.0,0.0,0.0,0.0,0.0
 fuck you pussy -.- i made a mistake and started cj spiller over chris ivory this week -.- fuck,1.0,0.75,0.0,0.0,0.0,0.0
 fuck you spear chucker,1.0,1.0,0.0,0.0,0.0,0.0
 fuck you tony...you greaseball piece of shit-,1.0,1.0,0.0,0.0,0.0,0.0
 fuck your bitch,1.0,0.75,0.0,0.0,0.0,0.0
 fuck your chicken sandwich ho,1.0,0.75,0.0,0.0,0.0,0.0
 fuck your gpa bitch im a lot smarter than you,1.0,0.75,0.0,0.0,0.0,0.0
" fuck your mother, faggot",1.0,1.0,0.0,0.0,0.0,0.0
 fuck your redskins bitch,1.0,0.75,0.0,0.0,0.0,0.0
 fuck your store bitch,1.0,1.0,0.0,0.0,0.0,0.0
 fuck. I forgot to wear a belt. i'ma feel like a coon all day now.,1.0,1.0,0.0,0.0,0.0,0.0
 fuckin bitches talkin shit bout to get hit.,1.0,0.75,0.0,0.0,0.0,0.0
 fuckin pussy haha,1.0,0.75,0.0,0.0,0.0,0.0
 fuckin skyler white is such a bitch,1.0,1.0,0.0,0.0,0.0,0.0
 fucking bitch,1.0,0.75,0.0,0.0,0.0,0.0
 fucking block your white ass because you try to start shit like a fucking queer so fuck you NIGGA,1.0,1.0,0.0,0.0,0.0,0.0
 fucking losers wetbacks #SorryNotSorry,1.0,1.0,0.0,0.0,0.0,0.0
 fucking white people  bitch wut?,1.0,1.0,0.0,0.0,0.0,0.0
 fugly bitch john will dump ur ratchet ass,1.0,0.75,0.0,0.0,0.0,0.0
 fugly queer white trash,1.0,1.0,0.0,0.0,0.0,0.0
 fugly white bitch,1.0,1.0,0.0,0.0,0.0,0.0
 funky hoe you gone solo,0.0,1.0,0.0,0.0,0.0,0.0
" funny, I thought  #tbt 90s photo this week would have you hanging me over a trash can by my ankles",0.0,0.25,0.0,0.0,0.0,0.0
 furrybah *in my PayPay voice* RT  The hoes are for EVERYBODY my nigga,0.0,1.0,0.0,0.0,0.0,0.0
 future bae best drink fiji water so her pussy taste like retweets  cinammon apples,1.0,0.75,0.0,0.0,0.0,0.0
 fuuck jalens a slow bitch,1.0,1.0,0.0,0.0,0.0,0.0
 garbage rappers can't learn. it's like teaching Advanced Algebra to a retard.,0.0,1.0,0.0,0.0,0.0,0.0
 gator bait ,0.0,0.25,0.0,0.0,0.0,0.0
 gay fags,1.0,1.0,0.0,0.0,0.0,0.0
 gayer then 2 faggots in bed together,1.0,1.0,0.0,0.0,0.0,0.0
 geminis rule hoe. ,0.0,0.5,0.0,0.0,0.0,0.0
" get a can of WASP SPRAY. it shoots out 20 feet and cheaper than bear spay or mace, works just as good",0.0,0.0,0.0,0.0,0.0,0.0
 get into Devil first bitch Roasted.,1.0,0.75,0.0,0.0,0.0,0.0
" get it? Bc you called yourself a tool, I called you a hoe. Bc hoes are tools hahahaha I'm so funny",0.0,0.5,0.0,0.0,0.0,0.0
 get off my twitter fag,1.0,1.0,0.0,0.0,0.0,0.0
 get some orange hoe,0.0,0.75,0.0,0.0,0.0,0.0
 get some sleep pussy.,1.0,0.75,0.0,0.0,0.0,0.0
 get that degree first bitch,1.0,0.75,0.0,0.0,0.0,0.0
 get the loredo steak. Out dat bitch if u ballin,1.0,0.75,0.0,0.0,0.0,0.0
 get this nigguh of this streets,0.0,0.75,0.0,0.0,0.0,0.0
 get with the winning team hoe ,0.0,0.75,0.0,0.0,0.0,0.0
